Transaction_ID,Payment_Method,Customer_ID,_Item_Identifier,_Outlet_Identifier,Transaction_Date,Units_Sold,Unit_Price,Unit_Margin
OD-4-11619,Debit Card,463,FDJ10,OUT018,14-12-2023,1,100.8737031,57.25272503
OD-5-32519,Credit Card,372,DRE12,OUT019,24-10-2023,4,18.82924101,10.93959461
OD-5-45288,Credit Card,247,FDY24,OUT019,28-07-2022,5,381.3781884,169.3914615
OD-5-39077,Debit Card,117,FDP03,OUT019,30-11-2023,2,5.563407482,1.171790679
OD-5-75490,Credit Card,370,FDX35,OUT019,20-10-2022,4,31.24733862,22.48710293
OD-2-31553,Credit Card,297,NCN53,OUT013,02-03-2022,1,44.12001739,3.120391667
OD-3-18774,Cash,430,FDW25,OUT017,04-11-2023,3,374.2385868,43.84340257
OD-1-38339,Cash,332,FDX35,OUT010,10-02-2024,4,39.20682726,4.337804642
OD-2-73004,Cash,398,FDU11,OUT013,30-05-2022,5,36.50426854,19.45175392
OD-1-59941,Credit Card,407,FDT48,OUT010,26-10-2023,3,458.0801032,370.6019235
OD-3-23944,Credit Card,498,FDX49,OUT017,03-07-2022,1,51.27518652,44.58317693
OD-2-53977,Debit Card,257,FDT48,OUT013,09-06-2022,5,241.1920631,182.5549566
OD-4-72431,Cash,378,FDB05,OUT018,13-03-2022,3,78.25460112,62.01148264
OD-1-13029,Credit Card,104,FDP03,OUT010,08-11-2022,3,6.860398537,5.500847627
OD-1-1082,Debit Card,301,FDF50,OUT010,05-02-2024,5,26.88336657,9.718943076
OD-5-75661,Cash,164,FDP40,OUT019,30-06-2022,2,34.88180534,22.55612013
OD-1-52236,Debit Card,437,FDY24,OUT010,08-01-2024,3,271.9198837,259.6548971
OD-4-23289,Credit Card,300,FDP40,OUT018,23-04-2023,5,34.42402725,6.597865466
OD-2-18612,Cash,238,DRE12,OUT013,04-09-2022,2,43.7959606,18.37876533
OD-1-68737,Cash,148,FDJ10,OUT010,02-10-2023,3,30.21009824,27.88047082
OD-4-37925,Debit Card,262,FDF50,OUT018,20-05-2022,3,53.33961269,38.96236059
OD-1-25540,Debit Card,118,FDW02,OUT010,06-06-2023,2,282.7576445,245.247776
OD-5-3648,Cash,255,FDP03,OUT019,14-06-2022,3,5.563407482,4.544589505
OD-1-68856,Credit Card,290,NCK06,OUT010,31-10-2023,3,88.49748541,47.52550332
OD-4-51509,Cash,423,DRE12,OUT018,05-04-2023,3,32.3065121,15.29134366
OD-4-1675,Credit Card,140,FDU11,OUT018,31-12-2022,3,48.64363088,11.54623628
OD-2-25106,Debit Card,360,FDT48,OUT013,17-01-2023,3,241.1920631,227.5607829
OD-3-57661,Debit Card,261,NCN53,OUT017,16-08-2022,2,49.27073874,3.124098244
OD-5-63271,Debit Card,197,FDP03,OUT019,20-12-2022,3,5.563407482,0.526695728
OD-4-13182,Cash,296,NCK06,OUT018,01-11-2022,2,60.79252454,55.44468484
OD-3-13108,Cash,150,FDW25,OUT017,28-03-2022,4,374.2385868,264.3982945
OD-5-963,Cash,138,FDX35,OUT019,13-06-2022,1,31.24733862,14.41779256
OD-5-46871,Credit Card,451,FDU11,OUT019,18-04-2023,5,28.08346112,16.1384117
OD-3-10915,Debit Card,425,FDW25,OUT017,30-04-2023,5,374.2385868,230.2329437
OD-3-16803,Cash,284,FDT48,OUT017,11-12-2023,3,222.2090943,86.05693162
OD-3-37596,Credit Card,328,DRE12,OUT017,20-06-2022,5,46.75249255,16.58942509
OD-2-68746,Credit Card,465,FDP40,OUT013,21-03-2022,1,46.91868704,3.674311293
OD-1-10646,Credit Card,477,FDY24,OUT010,03-02-2024,2,271.9198837,240.9117358
OD-2-46371,Credit Card,231,NCK06,OUT013,04-10-2022,3,45.83808551,7.214646092
OD-2-15802,Cash,482,DRE12,OUT013,28-05-2022,2,43.7959606,32.76891199
OD-5-10234,Credit Card,241,NCU30,OUT019,08-02-2024,1,327.2397316,306.5350462
OD-1-11947,Credit Card,491,NCK06,OUT010,07-04-2023,3,88.49748541,71.07770154
OD-3-32255,Credit Card,357,NCK06,OUT017,08-08-2023,3,61.5207604,26.81136955
OD-4-4195,Cash,281,FDX49,OUT018,28-06-2023,1,31.27872377,27.87901739
OD-5-21708,Cash,106,FDX35,OUT019,31-10-2023,3,31.24733862,21.32147514
OD-4-61330,Debit Card,466,FDJ10,OUT018,09-01-2023,3,100.8737031,96.93531643
OD-2-9001,Credit Card,273,FDW25,OUT013,22-11-2022,2,224.6097496,52.14088151
OD-5-66396,Cash,302,FDU11,OUT019,28-02-2022,5,28.08346112,23.66542078
OD-1-23540,Cash,377,NCU30,OUT010,10-05-2022,4,190.8290517,63.64189514
OD-4-53406,Cash,445,FDX35,OUT018,13-10-2023,1,43.16332114,25.46740964
OD-5-42550,Cash,474,FDY24,OUT019,12-09-2023,2,381.3781884,108.5170722
OD-1-44065,Credit Card,414,FDY24,OUT010,12-07-2023,4,271.9198837,172.7091414
OD-2-43375,Cash,104,NCU30,OUT013,30-11-2023,4,226.8383278,46.99438405
OD-5-73072,Cash,168,FDW25,OUT019,20-05-2022,3,327.5622326,154.5436617
OD-1-53537,Debit Card,397,FDW02,OUT010,28-07-2022,1,282.7576445,217.0119632
OD-3-28799,Debit Card,384,FDX35,OUT017,06-01-2024,2,69.72216042,56.16926929
OD-4-12931,Cash,335,FDB05,OUT018,17-08-2022,5,78.25460112,40.20524443
OD-4-76311,Debit Card,214,NCU30,OUT018,07-01-2024,2,288.2553715,229.1086716
OD-3-71113,Cash,484,DRK37,OUT017,04-07-2022,2,28.24807016,22.47566632
OD-2-31146,Cash,241,DRK37,OUT013,16-08-2022,2,31.2000117,15.79434248
OD-4-5450,Cash,247,FDJ10,OUT018,06-04-2022,5,100.8737031,27.58722806
OD-2-7213,Credit Card,377,FDX35,OUT013,28-10-2023,1,31.36302106,12.52936615
OD-5-56832,Debit Card,165,DRK37,OUT019,19-05-2022,5,34.46407009,22.6358175
OD-1-42122,Debit Card,365,FDX49,OUT010,19-07-2023,1,65.21470636,59.89409618
OD-2-66752,Cash,237,FDS23,OUT013,20-08-2022,1,242.0787751,198.5930674
OD-4-10762,Credit Card,498,FDU11,OUT018,03-09-2023,1,48.64363088,19.46364205
OD-5-74828,Credit Card,346,FDF50,OUT019,13-04-2022,1,61.06231589,1.329391282
OD-4-58210,Credit Card,242,NCU30,OUT018,14-11-2022,4,288.2553715,122.3113976
OD-4-36450,Credit Card,346,DRK37,OUT018,21-01-2024,5,13.43239109,0.305339034
OD-3-21539,Credit Card,471,FDS23,OUT017,31-10-2023,5,232.6511894,88.28324309
OD-3-9106,Cash,281,FDY24,OUT017,06-06-2022,3,489.9469666,77.88585829
OD-4-11154,Cash,307,NCN53,OUT018,04-06-2023,2,23.64817326,0.217437307
OD-3-44410,Cash,187,DRK37,OUT017,16-09-2023,5,28.24807016,20.28206031
OD-2-71403,Cash,305,FDB05,OUT013,12-12-2023,4,67.97211434,51.06594509
OD-2-19463,Debit Card,243,FDB05,OUT013,30-11-2023,2,67.97211434,19.48146177
OD-5-56199,Cash,377,DRF23,OUT019,30-08-2023,2,57.34325593,34.79794683
OD-2-51177,Debit Card,298,NCK06,OUT013,25-06-2023,5,45.83808551,12.57358144
OD-4-17690,Cash,248,NCU30,OUT018,19-03-2023,1,288.2553715,81.3204052
OD-5-26267,Debit Card,468,DRF23,OUT019,07-11-2023,3,57.34325593,37.39041486
OD-2-20405,Credit Card,465,NCK06,OUT013,21-08-2022,2,45.83808551,20.49285352
OD-4-1842,Credit Card,195,FDJ10,OUT018,20-05-2022,1,100.8737031,52.30695021
OD-1-22598,Cash,443,FDS45,OUT010,14-05-2022,4,149.6696002,24.30585627
OD-5-71072,Debit Card,347,FDF50,OUT019,02-10-2022,1,61.06231589,6.174328632
OD-2-28613,Cash,130,NCK06,OUT013,10-08-2022,1,45.83808551,25.0178378
OD-2-34861,Credit Card,141,NCK06,OUT013,17-01-2024,4,45.83808551,39.8081691
OD-5-43855,Credit Card,120,FDW25,OUT019,27-10-2022,3,327.5622326,195.9332434
OD-2-27906,Cash,212,FDU11,OUT013,23-07-2022,1,36.50426854,6.78515475
OD-5-1056,Credit Card,369,DRE12,OUT019,10-12-2022,2,18.82924101,15.12723994
OD-3-62910,Debit Card,170,FDX35,OUT017,21-11-2023,4,69.72216042,13.4893133
OD-3-33082,Credit Card,355,FDB05,OUT017,06-02-2023,3,56.90300263,30.04380096
OD-2-7253,Credit Card,303,FDU11,OUT013,20-12-2023,3,36.50426854,16.22747828
OD-5-1285,Debit Card,234,FDT48,OUT019,22-08-2023,3,451.8740318,215.7586107
OD-5-61962,Credit Card,395,NCK06,OUT019,11-08-2023,2,51.76009174,30.78769186
OD-3-74869,Debit Card,231,FDS45,OUT017,23-01-2023,2,407.2114092,76.70283929
OD-4-18851,Debit Card,410,FDF50,OUT018,02-07-2022,2,53.33961269,20.22173049
OD-1-34292,Debit Card,117,FDX49,OUT010,16-08-2022,5,65.21470636,43.31489721
OD-1-39215,Cash,436,DRK37,OUT010,06-02-2023,4,35.22690415,9.143898482
OD-2-38577,Credit Card,393,DRK37,OUT013,09-01-2024,3,31.2000117,2.584323643
OD-5-19994,Debit Card,388,FDJ10,OUT019,22-07-2022,2,32.19175988,15.3507563
OD-5-52441,Cash,310,FDP40,OUT019,03-06-2023,3,34.88180534,10.85893483
OD-2-13142,Credit Card,350,FDW02,OUT013,17-10-2022,2,147.6781996,28.71335416
OD-2-45458,Debit Card,371,DRE12,OUT013,18-11-2023,5,43.7959606,4.545851147
OD-5-49196,Credit Card,263,FDP40,OUT019,04-04-2023,4,34.88180534,9.901648626
OD-5-55006,Credit Card,427,NCU30,OUT019,10-10-2022,3,327.2397316,139.5936046
OD-5-51224,Credit Card,263,FDX35,OUT019,02-06-2023,3,31.24733862,1.743377685
OD-4-48371,Debit Card,179,FDT48,OUT018,27-07-2022,5,370.5782602,356.6262821
OD-4-43526,Credit Card,333,NCK06,OUT018,28-08-2023,1,60.79252454,58.02290402
OD-5-31271,Debit Card,367,FDB05,OUT019,03-08-2022,4,55.01119411,26.82193959
OD-2-26771,Debit Card,393,DRK37,OUT013,02-10-2023,1,31.2000117,14.97514308
OD-2-65918,Credit Card,462,NCK06,OUT013,24-11-2023,1,45.83808551,26.82303395
OD-3-62337,Credit Card,428,FDW02,OUT017,13-01-2023,1,324.9458201,95.75282267
OD-2-21872,Cash,276,FDW02,OUT013,07-11-2022,2,147.6781996,81.84621178
OD-2-17344,Cash,269,FDS23,OUT013,09-11-2023,2,242.0787751,232.6648635
OD-1-45998,Cash,419,FDY24,OUT010,30-09-2022,2,271.9198837,88.87830851
OD-1-35399,Credit Card,385,NCK06,OUT010,28-07-2023,3,88.49748541,42.7554342
OD-4-62071,Credit Card,253,DRE12,OUT018,27-06-2023,5,32.3065121,29.46561137
OD-2-38538,Debit Card,243,FDY24,OUT013,17-09-2023,3,459.3341727,116.0621041
OD-4-56237,Credit Card,113,FDX49,OUT018,01-01-2023,5,31.27872377,12.59125405
OD-5-57290,Debit Card,265,FDW25,OUT019,30-07-2023,3,327.5622326,72.42935853
OD-2-68810,Debit Card,474,NCN53,OUT013,03-05-2023,4,44.12001739,7.080263291
OD-1-57815,Credit Card,165,FDU11,OUT010,24-02-2024,3,25.26137365,10.18504073
OD-3-42184,Cash,473,FDP03,OUT017,02-01-2023,5,21.09502954,6.427669972
OD-3-73801,Credit Card,280,FDU11,OUT017,30-06-2023,2,39.40097257,24.02172518
OD-1-14570,Credit Card,436,FDF50,OUT010,12-02-2024,1,26.88336657,13.94173465
OD-2-64760,Credit Card,241,FDW02,OUT013,04-11-2022,4,147.6781996,25.44902225
OD-2-62216,Debit Card,266,DRF23,OUT013,26-10-2023,2,30.09940708,13.14353878
OD-1-6509,Credit Card,191,DRF23,OUT010,27-07-2022,2,57.71182436,36.30354093
OD-1-15827,Debit Card,478,FDB05,OUT010,03-05-2023,2,28.03477811,23.22726623
OD-2-68135,Debit Card,191,FDB05,OUT013,23-01-2024,3,67.97211434,42.4270843
OD-1-4245,Credit Card,211,NCU30,OUT010,16-12-2022,2,190.8290517,39.33255742
OD-3-31435,Cash,298,FDX49,OUT017,19-04-2022,4,51.27518652,29.41307275
OD-5-13171,Cash,446,FDT48,OUT019,05-03-2022,4,451.8740318,333.8359148
OD-1-60197,Credit Card,199,FDJ10,OUT010,26-04-2022,2,30.21009824,14.4149585
OD-4-64275,Cash,260,FDB05,OUT018,10-04-2023,1,78.25460112,4.531511105
OD-3-41000,Credit Card,138,FDB05,OUT017,19-02-2023,4,56.90300263,15.12055223
OD-3-38236,Credit Card,152,NCU30,OUT017,15-12-2023,2,354.7770506,289.3953913
OD-2-50086,Cash,374,DRF23,OUT013,19-08-2022,3,30.09940708,7.034392275
OD-3-45195,Cash,472,FDU11,OUT017,07-08-2023,4,39.40097257,11.51127413
OD-4-29894,Cash,178,DRE12,OUT018,22-11-2022,3,32.3065121,1.038960461
OD-1-59426,Credit Card,394,FDS45,OUT010,10-05-2023,1,149.6696002,125.3316129
OD-5-1368,Cash,361,FDU11,OUT019,22-02-2023,5,28.08346112,20.62974359
OD-5-8557,Credit Card,100,FDT48,OUT019,29-07-2022,4,451.8740318,313.817445
OD-4-40649,Credit Card,391,FDJ10,OUT018,28-10-2023,2,100.8737031,30.01739688
OD-5-40454,Debit Card,346,DRE12,OUT019,29-01-2023,3,18.82924101,16.64392947
OD-5-59306,Debit Card,148,DRF23,OUT019,19-10-2023,3,57.34325593,2.555756635
OD-3-71358,Debit Card,166,FDJ10,OUT017,08-12-2023,2,39.92726545,0.87773695
OD-3-20634,Debit Card,279,DRE12,OUT017,16-01-2024,3,46.75249255,45.27495987
OD-2-50745,Credit Card,292,FDB05,OUT013,30-04-2023,2,67.97211434,47.12884353
OD-5-21867,Credit Card,243,FDU11,OUT019,01-10-2022,1,28.08346112,8.033367756
OD-4-67660,Debit Card,121,FDS45,OUT018,20-05-2022,1,131.3570042,40.51575207
OD-5-61864,Debit Card,372,NCU30,OUT019,15-07-2023,4,327.2397316,167.5485754
OD-5-62825,Debit Card,113,FDT48,OUT019,08-10-2022,1,451.8740318,21.2993848
OD-1-28937,Cash,225,FDF50,OUT010,17-10-2022,2,26.88336657,25.69064559
OD-2-76064,Debit Card,290,FDS45,OUT013,19-05-2023,3,207.6605809,115.0500922
OD-4-51667,Debit Card,313,DRF23,OUT018,18-10-2022,2,92.52553193,33.93824583
OD-5-68837,Cash,162,NCK06,OUT019,01-01-2023,3,51.76009174,50.45982079
OD-4-61618,Credit Card,194,FDP40,OUT018,04-04-2023,2,34.42402725,12.22865478
OD-5-18370,Cash,378,NCU30,OUT019,14-11-2022,5,327.2397316,184.5294438
OD-5-56851,Credit Card,409,FDU11,OUT019,17-07-2022,3,28.08346112,20.73356566
OD-3-47323,Debit Card,166,FDJ10,OUT017,19-11-2022,2,39.92726545,35.12556038
OD-3-50312,Cash,409,DRK37,OUT017,31-03-2023,2,28.24807016,15.49564926
OD-2-9548,Credit Card,414,FDX35,OUT013,06-09-2022,2,31.36302106,14.57085925
OD-2-9740,Cash,304,FDF50,OUT013,29-08-2023,2,43.32688484,20.02292758
OD-4-76280,Cash,338,FDF50,OUT018,10-08-2023,3,53.33961269,22.16421576
OD-3-76339,Credit Card,345,FDS23,OUT017,10-06-2022,3,232.6511894,177.6125726
OD-4-61809,Credit Card,133,DRK37,OUT018,08-04-2022,1,13.43239109,5.308556168
OD-2-69942,Credit Card,187,NCU30,OUT013,13-04-2022,5,226.8383278,130.557198
OD-2-69129,Cash,378,NCN53,OUT013,18-12-2023,1,44.12001739,42.69339355
OD-2-5801,Cash,373,FDX35,OUT013,06-08-2022,1,31.36302106,30.3350533
OD-5-73740,Credit Card,101,FDP40,OUT019,09-04-2022,2,34.88180534,10.01706385
OD-1-34117,Cash,217,FDP03,OUT010,22-03-2022,3,6.860398537,2.610062483
OD-5-12831,Cash,181,FDY24,OUT019,15-06-2023,1,381.3781884,123.3089031
OD-4-25013,Credit Card,329,DRE12,OUT018,14-03-2022,1,32.3065121,18.14813693
OD-4-9293,Cash,216,FDP40,OUT018,19-08-2022,5,34.42402725,19.32774225
OD-5-23264,Credit Card,462,FDJ10,OUT019,11-03-2022,4,32.19175988,21.94852261
OD-3-66993,Debit Card,136,NCU30,OUT017,02-05-2022,2,354.7770506,134.5694637
OD-1-30065,Debit Card,270,FDP03,OUT010,02-02-2023,2,6.860398537,1.292624208
OD-5-9138,Debit Card,477,DRF23,OUT019,05-05-2022,1,57.34325593,21.55186292
OD-5-32135,Debit Card,490,DRK37,OUT019,10-07-2022,1,34.46407009,22.10926821
OD-5-62995,Cash,389,FDW02,OUT019,19-05-2022,2,181.9553208,57.28080173
OD-5-8024,Debit Card,193,FDF50,OUT019,27-11-2022,3,61.06231589,36.14046736
OD-5-38619,Cash,426,DRK37,OUT019,18-03-2022,2,34.46407009,10.31898706
OD-4-12163,Debit Card,387,FDY24,OUT018,27-02-2023,5,318.521843,100.8440442
OD-5-44452,Cash,343,FDX35,OUT019,07-12-2023,4,31.24733862,12.02209869
OD-1-72202,Cash,384,FDP40,OUT010,03-01-2024,2,20.9340788,18.34919736
OD-3-16815,Credit Card,401,FDX49,OUT017,12-10-2022,3,51.27518652,9.108513521
OD-5-70843,Cash,343,NCK06,OUT019,10-03-2023,4,51.76009174,36.56986006
OD-3-2672,Debit Card,219,NCN53,OUT017,03-12-2022,5,49.27073874,0.962115066
OD-2-38123,Cash,301,FDX35,OUT013,30-08-2022,5,31.36302106,18.68826644
OD-2-26870,Credit Card,252,FDY24,OUT013,29-08-2023,1,459.3341727,288.7506151
OD-1-71983,Credit Card,190,FDP03,OUT010,29-06-2023,1,6.860398537,0.264435349
OD-5-54105,Cash,309,FDU11,OUT019,15-06-2023,3,28.08346112,6.199823497
OD-3-66285,Debit Card,308,FDU11,OUT017,12-09-2022,2,39.40097257,13.90757652
OD-2-5444,Debit Card,142,DRK37,OUT013,02-09-2023,5,31.2000117,18.47931079
OD-3-53714,Credit Card,367,DRK37,OUT017,26-02-2023,2,28.24807016,10.78111946
OD-4-66973,Cash,153,FDP40,OUT018,31-10-2023,4,34.42402725,14.40608153
OD-2-10505,Debit Card,260,FDS23,OUT013,28-01-2024,5,242.0787751,66.3564614
OD-5-30645,Debit Card,338,FDU11,OUT019,29-11-2022,1,28.08346112,10.79107373
OD-5-36059,Debit Card,342,FDP03,OUT019,31-10-2022,1,5.563407482,0.176909817
OD-3-5433,Credit Card,184,FDP40,OUT017,26-06-2023,3,18.15730745,9.717660339
OD-1-31387,Credit Card,387,FDY24,OUT010,30-08-2022,2,271.9198837,71.65502528
OD-3-24876,Debit Card,380,DRF23,OUT017,28-09-2022,4,47.62581804,19.88771064
OD-1-34670,Cash,142,DRE12,OUT010,16-10-2023,3,43.82929381,18.74245058
OD-3-55690,Debit Card,215,FDX49,OUT017,16-05-2022,3,51.27518652,32.93854221
OD-2-48337,Cash,319,NCN53,OUT013,18-03-2023,5,44.12001739,13.23835606
OD-5-540,Debit Card,292,FDW02,OUT019,03-07-2023,1,181.9553208,89.83866255
OD-4-42193,Debit Card,395,NCU30,OUT018,16-04-2023,3,288.2553715,108.9901018
OD-1-48268,Cash,457,FDW25,OUT010,19-09-2022,3,129.6596375,24.28880306
OD-2-32076,Cash,383,FDW02,OUT013,26-03-2022,3,147.6781996,69.6080845
OD-3-29145,Debit Card,105,FDX35,OUT017,19-11-2022,1,69.72216042,27.00813365
OD-5-63318,Debit Card,155,FDW02,OUT019,21-09-2023,5,181.9553208,121.0871707
OD-2-64428,Credit Card,499,DRE12,OUT013,04-12-2023,1,43.7959606,35.34033598
OD-1-17129,Cash,196,FDS45,OUT010,28-02-2023,4,149.6696002,87.08239514
OD-5-15394,Cash,220,FDT48,OUT019,10-05-2022,2,451.8740318,385.7349335
OD-5-26751,Credit Card,253,FDT48,OUT019,09-03-2022,5,451.8740318,309.4530845
OD-4-43824,Credit Card,450,FDS23,OUT018,28-03-2022,3,421.9002223,282.932444
OD-2-26117,Credit Card,236,NCN53,OUT013,03-02-2024,5,44.12001739,8.127913048
OD-3-60244,Debit Card,367,FDF50,OUT017,15-08-2023,3,83.66445872,26.64670898
OD-4-5996,Credit Card,493,FDU11,OUT018,05-11-2022,1,48.64363088,22.993946
OD-4-42314,Debit Card,125,FDX35,OUT018,15-01-2024,1,43.16332114,37.68015582
OD-4-30001,Cash,337,FDF50,OUT018,25-04-2023,4,53.33961269,29.31371449
OD-1-15522,Cash,189,FDP03,OUT010,02-01-2024,5,6.860398537,4.972071376
OD-2-41260,Debit Card,374,FDF50,OUT013,09-06-2022,2,43.32688484,6.008369196
OD-4-65827,Debit Card,233,FDW25,OUT018,15-03-2023,1,503.1458286,423.9532217
OD-5-48567,Credit Card,391,NCK06,OUT019,17-05-2022,2,51.76009174,48.77569677
OD-2-59732,Credit Card,357,FDT48,OUT013,06-12-2022,3,241.1920631,37.44417747
OD-4-44356,Debit Card,365,DRK37,OUT018,26-11-2023,3,13.43239109,4.29712882
OD-2-20620,Cash,198,FDB05,OUT013,14-11-2023,4,67.97211434,9.350614834
OD-1-67302,Credit Card,113,FDS45,OUT010,28-02-2022,4,149.6696002,79.217476
OD-5-51382,Debit Card,237,FDW25,OUT019,19-01-2023,4,327.5622326,260.4896574
OD-5-40296,Credit Card,362,FDB05,OUT019,07-04-2023,3,55.01119411,37.61875974
OD-2-61932,Debit Card,203,NCK06,OUT013,28-02-2023,3,45.83808551,42.50034505
OD-3-70361,Cash,417,FDP03,OUT017,04-08-2023,1,21.09502954,8.469633112
OD-1-64147,Debit Card,408,FDJ10,OUT010,05-05-2023,3,30.21009824,7.425661898
OD-2-60270,Credit Card,307,DRK37,OUT013,12-09-2023,2,31.2000117,2.985299911
OD-5-56341,Cash,214,FDB05,OUT019,30-04-2023,5,55.01119411,53.41233728
OD-1-33779,Credit Card,428,DRK37,OUT010,25-10-2022,2,35.22690415,25.15123767
OD-1-52877,Credit Card,402,FDX35,OUT010,04-10-2023,5,39.20682726,7.616664953
OD-1-45893,Credit Card,446,DRE12,OUT010,14-03-2022,3,43.82929381,6.543451406
OD-3-36235,Cash,359,FDY24,OUT017,12-03-2023,4,489.9469666,96.71051556
OD-1-36018,Cash,437,FDX49,OUT010,19-03-2022,2,65.21470636,21.35325676
OD-1-34793,Cash,458,FDU11,OUT010,16-05-2023,3,25.26137365,21.86109429
OD-1-43784,Debit Card,262,NCN53,OUT010,11-10-2023,4,26.21917485,2.220881822
OD-3-25867,Cash,411,NCK06,OUT017,15-08-2023,5,61.5207604,59.29145889
OD-1-27853,Cash,266,DRK37,OUT010,22-02-2024,3,35.22690415,26.70014855
OD-1-23715,Credit Card,331,FDF50,OUT010,28-12-2023,4,26.88336657,11.30714855
OD-3-67460,Debit Card,473,NCU30,OUT017,04-04-2023,2,354.7770506,28.37697716
OD-5-28271,Debit Card,123,FDU11,OUT019,10-03-2023,1,28.08346112,9.776391948
OD-3-72917,Cash,205,FDP40,OUT017,07-03-2022,1,18.15730745,16.65274977
OD-4-29409,Debit Card,296,DRF23,OUT018,22-03-2023,1,92.52553193,22.74410486
OD-3-72027,Cash,466,NCK06,OUT017,02-04-2023,1,61.5207604,57.20763169
OD-3-29799,Debit Card,412,DRE12,OUT017,15-08-2022,1,46.75249255,30.74399408
OD-4-27792,Debit Card,115,NCN53,OUT018,04-07-2023,4,23.64817326,7.614881576
OD-1-8422,Cash,408,DRF23,OUT010,08-09-2022,3,57.71182436,50.92839691
OD-2-30460,Cash,180,NCN53,OUT013,11-11-2023,5,44.12001739,13.51096378
OD-2-71762,Cash,369,DRK37,OUT013,28-06-2022,3,31.2000117,15.1933699
OD-5-62416,Cash,162,FDX35,OUT019,26-04-2022,4,31.24733862,16.81286521
OD-3-62787,Cash,210,FDJ10,OUT017,29-06-2023,2,39.92726545,26.04320172
OD-5-64564,Credit Card,403,FDS45,OUT019,31-08-2023,2,240.4747147,120.5650798
OD-2-18470,Cash,142,FDW25,OUT013,21-11-2023,4,224.6097496,130.2446155
OD-1-34822,Cash,213,FDY24,OUT010,14-10-2022,2,271.9198837,141.1252835
OD-4-46960,Credit Card,200,FDS45,OUT018,04-10-2022,2,131.3570042,90.73895937
OD-4-56885,Cash,193,NCN53,OUT018,27-01-2023,3,23.64817326,8.743061581
OD-2-53455,Credit Card,153,FDW02,OUT013,20-05-2022,3,147.6781996,69.322079
OD-3-18452,Credit Card,407,FDF50,OUT017,23-01-2023,1,83.66445872,77.5657483
OD-2-60646,Cash,187,FDW25,OUT013,27-03-2022,2,224.6097496,218.9865064
OD-2-9811,Debit Card,245,FDF50,OUT013,12-09-2023,2,43.32688484,37.64151143
OD-2-26507,Debit Card,280,FDS45,OUT013,10-03-2022,1,207.6605809,142.4650133
OD-3-58202,Debit Card,442,NCN53,OUT017,06-01-2023,2,49.27073874,43.08606658
OD-3-54114,Debit Card,497,NCU30,OUT017,29-06-2022,2,354.7770506,111.9942128
OD-3-71156,Credit Card,279,FDS23,OUT017,02-11-2023,3,232.6511894,213.21906
OD-5-28308,Credit Card,154,FDX49,OUT019,20-05-2022,4,68.09822206,65.43447025
OD-5-21739,Debit Card,145,FDX49,OUT019,09-07-2023,4,68.09822206,27.65721243
OD-1-23243,Cash,198,FDP03,OUT010,01-10-2022,2,6.860398537,3.699888226
OD-1-58576,Cash,131,FDP40,OUT010,14-06-2023,1,20.9340788,2.482707806
OD-1-73078,Cash,129,FDB05,OUT010,15-03-2022,3,28.03477811,1.545248377
OD-1-30308,Debit Card,188,FDF50,OUT010,22-10-2022,4,26.88336657,0.852129169
OD-2-70216,Debit Card,132,NCU30,OUT013,03-08-2022,3,226.8383278,23.31694019
OD-2-8317,Debit Card,105,FDS23,OUT013,25-12-2022,1,242.0787751,167.7980811
OD-5-27866,Debit Card,470,FDY24,OUT019,22-04-2023,4,381.3781884,300.0603184
OD-2-6034,Debit Card,430,DRK37,OUT013,05-11-2023,2,31.2000117,3.02075474
OD-2-46283,Debit Card,345,FDB05,OUT013,04-05-2023,5,67.97211434,54.40549162
OD-5-31371,Credit Card,465,FDT48,OUT019,25-10-2022,2,451.8740318,41.13814713
OD-3-51264,Debit Card,469,FDF50,OUT017,15-02-2023,3,83.66445872,26.64449348
OD-1-63095,Cash,466,FDS45,OUT010,12-05-2022,4,149.6696002,56.41369463
OD-1-71238,Debit Card,198,FDT48,OUT010,27-12-2022,2,458.0801032,428.1834049
OD-1-32143,Debit Card,204,DRF23,OUT010,21-01-2024,4,57.71182436,7.836485843
OD-5-57300,Cash,158,NCK06,OUT019,26-06-2022,1,51.76009174,19.14523042
OD-3-69435,Debit Card,269,FDB05,OUT017,22-12-2023,2,56.90300263,31.68479846
OD-4-36807,Cash,130,FDP03,OUT018,13-05-2022,2,6.543469643,1.131300596
OD-2-7547,Cash,245,FDT48,OUT013,31-08-2023,4,241.1920631,21.02918672
OD-2-62561,Credit Card,176,FDW25,OUT013,08-11-2022,4,224.6097496,94.03075517
OD-5-23834,Debit Card,498,FDX49,OUT019,29-01-2023,3,68.09822206,7.848524782
OD-4-34199,Debit Card,372,FDW02,OUT018,23-11-2022,1,307.6388341,46.41090077
OD-4-3605,Debit Card,327,FDF50,OUT018,01-08-2023,2,53.33961269,7.260384088
OD-4-74588,Debit Card,326,FDX35,OUT018,13-10-2022,2,43.16332114,41.31342587
OD-1-32959,Debit Card,332,NCU30,OUT010,28-07-2022,5,190.8290517,94.81237942
OD-1-39453,Cash,142,DRK37,OUT010,04-02-2024,4,35.22690415,10.97299026
OD-2-11071,Debit Card,462,FDB05,OUT013,29-07-2023,2,67.97211434,62.30783514
OD-5-68390,Credit Card,270,FDB05,OUT019,24-07-2022,2,55.01119411,0.459726473
